,Player 1,Player 1 ID,Player 2,Player 2 ID,Set Score,Game Score,Point Score,Serving?
39,Djokovic N.,104925,Berdych T.,104607,0-0,5-3,30-15,Serving
40,Djokovic N.,104925,Berdych T.,104607,0-0,5-3,30-30,Serving
41,Djokovic N.,104925,Berdych T.,104607,0-0,5-3,30-40,Serving
42,Djokovic N.,104925,Berdych T.,104607,0-0,5-3,40-40,Serving
43,Djokovic N.,104925,Berdych T.,104607,0-0,5-3,40-A,Serving
44,Djokovic N.,104925,Berdych T.,104607,0-0,5-4,0-0,Returning
45,Djokovic N.,104925,Berdych T.,104607,0-0,5-4,0-15,Returning
46,Djokovic N.,104925,Berdych T.,104607,0-0,5-4,0-30,Returning
47,Djokovic N.,104925,Berdych T.,104607,0-0,5-4,0-40,Returning
48,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,0-0,Returning
49,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,0-0,Serving
50,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,15-0,Serving
51,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,15-15,Serving
52,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,15-30,Serving
53,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,30-30,Serving
54,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,30-40,Serving
55,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,40-40,Serving
56,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,40-A,Serving
57,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,40-40,Serving
58,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,40-A,Serving
59,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,40-40,Serving
60,Djokovic N.,104925,Berdych T.,104607,0-0,5-5,A-40,Serving
61,Djokovic N.,104925,Berdych T.,104607,0-0,6-5,0-0,Returning
62,Djokovic N.,104925,Berdych T.,104607,0-0,6-5,0-15,Returning
63,Djokovic N.,104925,Berdych T.,104607,0-0,6-5,15-15,Returning
64,Djokovic N.,104925,Berdych T.,104607,0-0,6-5,15-30,Returning
65,Djokovic N.,104925,Berdych T.,104607,0-0,6-5,15-40,Returning
66,Djokovic N.,104925,Berdych T.,104607,0-0,6-5,15-40,Serving
67,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,0-0,Serving
68,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,0-1,Returning
69,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,1-1,Returning
70,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,2-1,Serving
71,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,3-1,Serving
72,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,3-2,Serving
73,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,3-2,Returning
74,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,3-3,Returning
75,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,3-4,Serving
76,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,3-5,Serving
77,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,3-6,Returning
78,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,4-6,Returning
79,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,5-6,Serving
80,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,6-6,Serving
81,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,7-6,Serving
82,Djokovic N.,104925,Berdych T.,104607,0-0,6-6,7-6,Returning
83,Djokovic N.,104925,Berdych T.,104607,1-0,0-0,0-0,Returning
84,Djokovic N.,104925,Berdych T.,104607,1-0,0-0,15-0,Returning
85,Djokovic N.,104925,Berdych T.,104607,1-0,0-0,15-15,Returning
86,Djokovic N.,104925,Berdych T.,104607,1-0,0-0,30-15,Returning
87,Djokovic N.,104925,Berdych T.,104607,1-0,0-0,30-30,Returning
88,Djokovic N.,104925,Berdych T.,104607,1-0,0-0,30-40,Returning
89,Djokovic N.,104925,Berdych T.,104607,1-0,0-1,0-0,Serving
90,Djokovic N.,104925,Berdych T.,104607,1-0,0-1,15-0,Serving
91,Djokovic N.,104925,Berdych T.,104607,1-0,0-1,30-0,Serving
92,Djokovic N.,104925,Berdych T.,104607,1-0,0-1,40-0,Serving
93,Djokovic N.,104925,Berdych T.,104607,1-0,0-1,40-15,Serving
94,Djokovic N.,104925,Berdych T.,104607,1-0,1-1,0-0,Returning
95,Djokovic N.,104925,Berdych T.,104607,1-0,1-1,0-15,Returning
96,Djokovic N.,104925,Berdych T.,104607,1-0,1-1,15-15,Returning
97,Djokovic N.,104925,Berdych T.,104607,1-0,1-1,15-30,Returning
98,Djokovic N.,104925,Berdych T.,104607,1-0,1-1,15-40,Returning
99,Djokovic N.,104925,Berdych T.,104607,1-0,1-1,30-40,Returning
100,Djokovic N.,104925,Berdych T.,104607,1-0,1-1,40-40,Returning
101,Djokovic N.,104925,Berdych T.,104607,1-0,1-1,A-40,Returning
102,Djokovic N.,104925,Berdych T.,104607,1-0,2-1,0-0,Serving
103,Djokovic N.,104925,Berdych T.,104607,1-0,2-1,15-0,Serving
104,Djokovic N.,104925,Berdych T.,104607,1-0,2-1,30-0,Serving
105,Djokovic N.,104925,Berdych T.,104607,1-0,2-1,15-15,Serving
106,Djokovic N.,104925,Berdych T.,104607,1-0,2-1,40-30,Serving
107,Djokovic N.,104925,Berdych T.,104607,1-0,2-1,40-40,Serving
108,Djokovic N.,104925,Berdych T.,104607,1-0,2-1,A-40,Serving
109,Djokovic N.,104925,Berdych T.,104607,1-0,3-1,0-0,Returning
110,Djokovic N.,104925,Berdych T.,104607,1-0,3-1,15-0,Returning
111,Djokovic N.,104925,Berdych T.,104607,1-0,3-1,15-15,Returning
112,Djokovic N.,104925,Berdych T.,104607,1-0,3-1,15-30,Returning
113,Djokovic N.,104925,Berdych T.,104607,1-0,3-1,15-40,Returning
114,Djokovic N.,104925,Berdych T.,104607,1-0,3-2,0-0,Returning
115,Djokovic N.,104925,Berdych T.,104607,1-0,3-2,0-0,Serving
116,Djokovic N.,104925,Berdych T.,104607,1-0,3-2,15-0,Serving
117,Djokovic N.,104925,Berdych T.,104607,1-0,3-2,15-15,Serving
118,Djokovic N.,104925,Berdych T.,104607,1-0,3-2,30-15,Serving
119,Djokovic N.,104925,Berdych T.,104607,1-0,3-2,30-30,Serving
120,Djokovic N.,104925,Berdych T.,104607,1-0,3-2,40-30,Serving
121,Djokovic N.,104925,Berdych T.,104607,1-0,4-2,0-0,Returning
122,Djokovic N.,104925,Berdych T.,104607,1-0,4-2,0-15,Returning
123,Djokovic N.,104925,Berdych T.,104607,1-0,4-2,0-30,Returning
124,Djokovic N.,104925,Berdych T.,104607,1-0,4-2,0-40,Returning
125,Djokovic N.,104925,Berdych T.,104607,1-0,4-3,0-0,Serving
126,Djokovic N.,104925,Berdych T.,104607,1-0,4-3,0-15,Serving
127,Djokovic N.,104925,Berdych T.,104607,1-0,4-3,15-15,Serving
128,Djokovic N.,104925,Berdych T.,104607,1-0,4-3,30-15,Serving
129,Djokovic N.,104925,Berdych T.,104607,1-0,4-3,40-15,Serving
130,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,0-0,Returning
131,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,15-0,Returning
132,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,30-0,Returning
133,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,30-15,Returning
134,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,40-15,Returning
135,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,40-30,Returning
136,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,40-40,Returning
137,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,40-A,Returning
138,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,40-40,Returning
139,Djokovic N.,104925,Berdych T.,104607,1-0,5-3,40-A,Returning
140,Djokovic N.,104925,Berdych T.,104607,1-0,5-4,0-0,Serving
141,Djokovic N.,104925,Berdych T.,104607,1-0,5-4,15-0,Serving
142,Djokovic N.,104925,Berdych T.,104607,1-0,5-4,30-0,Serving
143,Djokovic N.,104925,Berdych T.,104607,1-0,5-4,40-0,Serving
