,Player 1,Player 1 ID,Player 2,Player 2 ID,Set Score,Game Score,Point Score,Serving?
0,Monfils G.,104792,Goffin D.,105676,0-0,1-2,A-40,Serving
1,Monfils G.,104792,Goffin D.,105676,0-0,2-2,0-0,Returning
2,Monfils G.,104792,Goffin D.,105676,0-0,2-2,15-0,Returning
3,Monfils G.,104792,Goffin D.,105676,0-0,2-2,15-15,Returning
4,Monfils G.,104792,Goffin D.,105676,0-0,2-2,15-30,Returning
5,Monfils G.,104792,Goffin D.,105676,0-0,2-2,15-40,Returning
6,Monfils G.,104792,Goffin D.,105676,0-0,2-3,0-0,Serving
7,Monfils G.,104792,Goffin D.,105676,0-0,2-3,0-15,Serving
8,Monfils G.,104792,Goffin D.,105676,0-0,2-3,15-15,Serving
9,Monfils G.,104792,Goffin D.,105676,0-0,2-3,30-15,Serving
10,Monfils G.,104792,Goffin D.,105676,0-0,2-3,40-15,Serving
11,Monfils G.,104792,Goffin D.,105676,0-0,3-3,0-0,Serving
12,Monfils G.,104792,Goffin D.,105676,0-0,3-3,0-0,Returning
13,Monfils G.,104792,Goffin D.,105676,0-0,3-3,15-0,Returning
14,Monfils G.,104792,Goffin D.,105676,0-0,3-3,15-15,Returning
15,Monfils G.,104792,Goffin D.,105676,0-0,3-3,15-30,Returning
16,Monfils G.,104792,Goffin D.,105676,0-0,3-3,30-30,Returning
17,Monfils G.,104792,Goffin D.,105676,0-0,3-3,30-40,Returning
18,Monfils G.,104792,Goffin D.,105676,0-0,3-3,40-40,Returning
19,Monfils G.,104792,Goffin D.,105676,0-0,3-3,40-A,Returning
20,Monfils G.,104792,Goffin D.,105676,0-0,3-4,0-0,Serving
21,Monfils G.,104792,Goffin D.,105676,0-0,3-4,0-15,Serving
22,Monfils G.,104792,Goffin D.,105676,0-0,3-4,15-15,Serving
23,Monfils G.,104792,Goffin D.,105676,0-0,3-4,30-30,Serving
24,Monfils G.,104792,Goffin D.,105676,0-0,3-4,40-30,Serving
25,Monfils G.,104792,Goffin D.,105676,0-0,4-4,0-0,Returning
26,Monfils G.,104792,Goffin D.,105676,0-0,4-4,0-15,Returning
27,Monfils G.,104792,Goffin D.,105676,0-0,4-4,0-30,Returning
28,Monfils G.,104792,Goffin D.,105676,0-0,4-4,0-40,Returning
29,Monfils G.,104792,Goffin D.,105676,0-0,4-5,0-0,Serving
30,Monfils G.,104792,Goffin D.,105676,0-0,4-5,30-0,Serving
31,Monfils G.,104792,Goffin D.,105676,0-0,4-5,40-0,Serving
32,Monfils G.,104792,Goffin D.,105676,0-0,4-5,40-15,Serving
33,Monfils G.,104792,Goffin D.,105676,0-0,5-5,0-0,Returning
34,Monfils G.,104792,Goffin D.,105676,0-0,5-5,15-0,Returning
35,Monfils G.,104792,Goffin D.,105676,0-0,5-5,30-0,Returning
36,Monfils G.,104792,Goffin D.,105676,0-0,5-5,30-15,Returning
37,Monfils G.,104792,Goffin D.,105676,0-0,5-5,40-15,Returning
38,Monfils G.,104792,Goffin D.,105676,0-0,5-5,40-30,Returning
39,Monfils G.,104792,Goffin D.,105676,0-0,5-5,40-40,Returning
40,Monfils G.,104792,Goffin D.,105676,0-0,5-5,A-40,Returning
41,Monfils G.,104792,Goffin D.,105676,0-0,6-5,0-0,Serving
42,Monfils G.,104792,Goffin D.,105676,0-0,6-5,0-15,Serving
43,Monfils G.,104792,Goffin D.,105676,0-0,6-5,0-30,Serving
44,Monfils G.,104792,Goffin D.,105676,0-0,6-5,15-30,Serving
45,Monfils G.,104792,Goffin D.,105676,0-0,6-5,15-40,Serving
46,Monfils G.,104792,Goffin D.,105676,0-0,6-6,0-0,Returning
47,Monfils G.,104792,Goffin D.,105676,0-0,6-6,0-1,Serving
48,Monfils G.,104792,Goffin D.,105676,0-0,6-6,0-2,Serving
49,Monfils G.,104792,Goffin D.,105676,0-0,6-6,0-3,Returning
50,Monfils G.,104792,Goffin D.,105676,0-0,6-6,0-4,Returning
51,Monfils G.,104792,Goffin D.,105676,0-0,6-6,1-4,Serving
52,Monfils G.,104792,Goffin D.,105676,0-0,6-6,2-4,Serving
53,Monfils G.,104792,Goffin D.,105676,0-0,6-6,3-4,Returning
