,Player 1,Player 1 ID,Player 2,Player 2 ID,Set Score,Game Score,Point Score,Serving?
0,Monteiro T.,106329,Smyczek T.,105065,1-1,3-5,15-40,Returning
1,Monteiro T.,106329,Smyczek T.,105065,1-1,3-5,30-40,Returning
